year,month,route_id,ridership,city
2019,6,48,6861,Philadelphia
2019,6,49,2426,Philadelphia
2019,6,50,1856,Philadelphia
2019,6,52,11682,Philadelphia
2019,6,53,1968,Philadelphia
2019,6,54,5436,Philadelphia
2019,6,55,4540,Philadelphia
2019,6,56,8779,Philadelphia
2019,6,57,8233,Philadelphia
2019,6,58,5428,Philadelphia
2019,6,59,3822,Philadelphia
2019,6,60,8531,Philadelphia
2019,6,61,3662,Philadelphia
2019,6,62,237,Philadelphia
2019,6,64,4208,Philadelphia
2019,6,65,6766,Philadelphia
2019,6,66,8497,Philadelphia
2019,6,67,2622,Philadelphia
2019,6,68,2009,Philadelphia
2019,6,70,4911,Philadelphia
2019,6,73,1543,Philadelphia
2019,6,75,3320,Philadelphia
2019,6,77,656,Philadelphia
2019,6,78,101,Philadelphia
2019,6,79,3524,Philadelphia
2019,6,80,219,Philadelphia
2019,6,84,2375,Philadelphia
2019,6,88,1224,Philadelphia
2019,6,89,1525,Philadelphia
2019,6,90,443,Philadelphia
2019,6,92,310,Philadelphia
2019,6,93,1216,Philadelphia
2019,6,94,395,Philadelphia
2019,6,95,513,Philadelphia
2019,6,96,1216,Philadelphia
2019,6,97,659,Philadelphia
2019,6,98,904,Philadelphia
2019,6,99,1236,Philadelphia
2019,6,D1,3553,Philadelphia
2019,6,D2,3600,Philadelphia
2019,6,103,1126,Philadelphia
2019,6,104,3119,Philadelphia
2019,6,105,1123,Philadelphia
2019,6,106,1168,Philadelphia
2019,6,107,940,Philadelphia
2019,6,108,5155,Philadelphia
2019,6,109,4369,Philadelphia
2019,6,110,1773,Philadelphia
2019,6,111,1287,Philadelphia
2019,6,112,808,Philadelphia
2019,6,113,6673,Philadelphia
2019,6,114,1881,Philadelphia
2019,6,115,982,Philadelphia
2019,6,117,1792,Philadelphia
2019,6,118,384,Philadelphia
2019,6,119,754,Philadelphia
2019,6,120,249,Philadelphia
2019,6,123,924,Philadelphia
2019,6,124,1770,Philadelphia
2019,6,125,2241,Philadelphia
2019,6,126,601,Philadelphia
2019,6,127,325,Philadelphia
2019,6,128,378,Philadelphia
2019,6,129,915,Philadelphia
2019,6,130,531,Philadelphia
2019,6,131,631,Philadelphia
2019,6,132,327,Philadelphia
2019,6,133,83,Philadelphia
2019,6,139,400,Philadelphia
2019,6,150,30,Philadelphia
2019,6,201,149,Philadelphia
2019,6,204,206,Philadelphia
2019,6,205,69,Philadelphia
2019,6,206,137,Philadelphia
2019,6,310,432,Philadelphia
2019,6,311,209,Philadelphia
2019,6,47M,851,Philadelphia
2019,6,BLVDDIR,2946,Philadelphia
2019,6,B1 OWL,1752,Philadelphia
2019,6,63,12077,Philadelphia
2019,6,71,4469,Philadelphia
2019,6,41,2035,Philadelphia
2019,6,K,6751,Philadelphia
2019,6,51,5822,Philadelphia
2019,6,LUCYGO,1579,Philadelphia
2019,6,LUCYGR,1116,Philadelphia
2019,6,L1 OWL,1966,Philadelphia
2019,6,82,7244,Philadelphia
2019,6,81,4454,Philadelphia
2019,7,1,2216,Philadelphia
2019,7,2,4331,Philadelphia
2019,7,3,7175,Philadelphia
2019,7,4,6729,Philadelphia
2019,7,5,2936,Philadelphia
2019,7,6,4811,Philadelphia
2019,7,7,4446,Philadelphia
2019,7,8,1425,Philadelphia
2019,7,9,4178,Philadelphia
2019,7,T1,8859,Philadelphia
2019,7,T4,11650,Philadelphia
2019,7,12,2304,Philadelphia
2019,7,T3,11665,Philadelphia
2019,7,14,5331,Philadelphia
2019,7,G1,8870,Philadelphia
2019,7,16,6740,Philadelphia
2019,7,17,8283,Philadelphia
2019,7,18,10569,Philadelphia
2019,7,19,1084,Philadelphia
2019,7,20,3902,Philadelphia
2019,7,21,9638,Philadelphia
2019,7,22,3911,Philadelphia
2019,7,23,12678,Philadelphia
2019,7,24,1825,Philadelphia
2019,7,25,3586,Philadelphia
2019,7,26,7421,Philadelphia
2019,7,27,3354,Philadelphia
2019,7,28,1102,Philadelphia
2019,7,29,3361,Philadelphia
2019,7,30,1141,Philadelphia
2019,7,31,4035,Philadelphia
2019,7,32,3927,Philadelphia
2019,7,33,10359,Philadelphia
2019,7,T2,11522,Philadelphia
2019,7,35,130,Philadelphia
2019,7,T5,11854,Philadelphia
2019,7,37,3102,Philadelphia
2019,7,38,2659,Philadelphia
2019,7,39,1852,Philadelphia
2019,7,40,6234,Philadelphia
2019,7,42,8866,Philadelphia
2019,7,43,2361,Philadelphia
2019,7,44,3369,Philadelphia
2019,7,45,4798,Philadelphia
2019,7,46,4565,Philadelphia
2019,7,47,14015,Philadelphia
2019,7,48,6967,Philadelphia
2019,7,49,2561,Philadelphia
2019,7,50,1813,Philadelphia
2019,7,52,11401,Philadelphia
2019,7,53,2196,Philadelphia
2019,7,54,5646,Philadelphia
2019,7,55,4429,Philadelphia
2019,7,56,9082,Philadelphia
2019,7,57,8325,Philadelphia
2019,7,58,6142,Philadelphia
2019,7,59,3668,Philadelphia
2019,7,60,8610,Philadelphia
2019,7,61,3518,Philadelphia
2019,7,62,204,Philadelphia
2019,7,64,4251,Philadelphia
2019,7,65,6878,Philadelphia
2019,7,66,8609,Philadelphia
2019,7,67,2624,Philadelphia
2019,7,68,1814,Philadelphia
2019,7,70,4866,Philadelphia
2019,7,73,1531,Philadelphia
2019,7,75,3320,Philadelphia
2019,7,77,604,Philadelphia
2019,7,78,111,Philadelphia
2019,7,79,3931,Philadelphia
2019,7,80,257,Philadelphia
2019,7,84,2331,Philadelphia
2019,7,88,1128,Philadelphia
2019,7,89,1554,Philadelphia
2019,7,90,437,Philadelphia
2019,7,92,309,Philadelphia
2019,7,93,1215,Philadelphia
2019,7,94,366,Philadelphia
2019,7,95,528,Philadelphia
2019,7,96,1204,Philadelphia
2019,7,97,653,Philadelphia
2019,7,98,910,Philadelphia
2019,7,99,1273,Philadelphia
2019,7,D1,3553,Philadelphia
2019,7,D2,3600,Philadelphia
2019,7,103,1149,Philadelphia
2019,7,104,3137,Philadelphia
2019,7,105,1161,Philadelphia
2019,7,106,1230,Philadelphia
2019,7,107,958,Philadelphia
2019,7,108,5152,Philadelphia
2019,7,109,4516,Philadelphia
2019,7,110,1767,Philadelphia
2019,7,111,1352,Philadelphia
2019,7,112,861,Philadelphia
2019,7,113,6649,Philadelphia
2019,7,114,1789,Philadelphia
2019,7,115,995,Philadelphia
2019,7,117,1849,Philadelphia
2019,7,118,419,Philadelphia
2019,7,119,721,Philadelphia
2019,7,120,233,Philadelphia
2019,7,123,978,Philadelphia
2019,7,124,1870,Philadelphia
2019,7,125,2399,Philadelphia
2019,7,126,573,Philadelphia
2019,7,127,356,Philadelphia
2019,7,128,342,Philadelphia
2019,7,129,935,Philadelphia
2019,7,130,562,Philadelphia
2019,7,131,620,Philadelphia
2019,7,132,382,Philadelphia
2019,7,133,92,Philadelphia
2019,7,139,379,Philadelphia
2019,7,150,33,Philadelphia
2019,7,201,154,Philadelphia
2019,7,204,201,Philadelphia
2019,7,205,68,Philadelphia
2019,7,206,140,Philadelphia
2019,7,310,446,Philadelphia
2019,7,311,203,Philadelphia
2019,7,47M,817,Philadelphia
2019,7,BLVDDIR,3047,Philadelphia
2019,7,B1 OWL,1795,Philadelphia
2019,7,63,11999,Philadelphia
2019,7,71,4012,Philadelphia
2019,7,41,2187,Philadelphia
2019,7,K,6904,Philadelphia
2019,7,51,5691,Philadelphia
2019,7,LUCYGO,1770,Philadelphia
2019,7,LUCYGR,1160,Philadelphia
2019,7,L1 OWL,1686,Philadelphia
2019,7,82,7413,Philadelphia
2019,7,81,4341,Philadelphia
2019,8,1,2282,Philadelphia
2019,8,2,4062,Philadelphia
2019,8,3,7309,Philadelphia
2019,8,4,6082,Philadelphia
2019,8,5,2944,Philadelphia
2019,8,6,4862,Philadelphia
2019,8,7,4459,Philadelphia
2019,8,8,1466,Philadelphia
2019,8,9,4258,Philadelphia
2019,8,T1,8859,Philadelphia
2019,8,T4,12104,Philadelphia
2019,8,12,2466,Philadelphia
2019,8,T3,13129,Philadelphia
2019,8,14,5352,Philadelphia
2019,8,G1,8870,Philadelphia
2019,8,16,6637,Philadelphia
2019,8,17,8838,Philadelphia
2019,8,18,10737,Philadelphia
2019,8,19,1104,Philadelphia
2019,8,20,4014,Philadelphia
2019,8,21,9415,Philadelphia
2019,8,22,3958,Philadelphia
2019,8,23,12757,Philadelphia
2019,8,24,1841,Philadelphia
2019,8,25,3618,Philadelphia
2019,8,26,7864,Philadelphia
2019,8,27,3513,Philadelphia
2019,8,28,1162,Philadelphia
2019,8,29,3194,Philadelphia
2019,8,30,1152,Philadelphia
2019,8,31,4194,Philadelphia
2019,8,32,4023,Philadelphia
2019,8,33,10191,Philadelphia
2019,8,T2,11504,Philadelphia
2019,8,35,136,Philadelphia
2019,8,T5,14255,Philadelphia
2019,8,37,3407,Philadelphia
2019,8,38,2721,Philadelphia
2019,8,39,1718,Philadelphia
2019,8,40,6202,Philadelphia
2019,8,42,9316,Philadelphia
2019,8,43,2320,Philadelphia
2019,8,44,3393,Philadelphia
2019,8,45,4774,Philadelphia
2019,8,46,4603,Philadelphia
2019,8,47,14685,Philadelphia
2019,8,48,6912,Philadelphia
2019,8,49,2631,Philadelphia
2019,8,50,1894,Philadelphia
2019,8,52,11366,Philadelphia
2019,8,53,2088,Philadelphia
2019,8,54,5789,Philadelphia
2019,8,55,4520,Philadelphia
2019,8,56,8428,Philadelphia
2019,8,57,8044,Philadelphia
2019,8,58,6513,Philadelphia
2021,6,127,145,Philadelphia
2021,6,128,219,Philadelphia
2021,6,129,522,Philadelphia
2021,6,130,337,Philadelphia
2021,6,131,344,Philadelphia
2021,6,132,212,Philadelphia
2021,6,133,40,Philadelphia
2021,6,139,229,Philadelphia
2021,6,150,26,Philadelphia
2021,6,201,35,Philadelphia
2021,6,204,104,Philadelphia
2021,6,206,53,Philadelphia
2021,6,310,230,Philadelphia
2021,6,311,104,Philadelphia
2021,6,47M,577,Philadelphia
2021,6,BLVDDIR,1650,Philadelphia
2021,6,B1 OWL,981,Philadelphia
2021,6,63,6935,Philadelphia
2021,6,71,2199,Philadelphia
2021,6,41,1202,Philadelphia
2021,6,K,4057,Philadelphia
2021,6,51,2712,Philadelphia
2021,6,LUCYGO,502,Philadelphia
2021,6,LUCYGR,340,Philadelphia
2021,6,L1 OWL,1101,Philadelphia
2021,6,82,4127,Philadelphia
2021,6,81,2309,Philadelphia
2021,7,1,1365,Philadelphia
2021,7,2,2218,Philadelphia
2021,7,3,4099,Philadelphia
2021,7,4,3173,Philadelphia
2021,7,5,1395,Philadelphia
2021,7,6,2791,Philadelphia
2021,7,7,2707,Philadelphia
2021,7,8,693,Philadelphia
2021,7,9,2013,Philadelphia
2021,7,T1,3278,Philadelphia
2021,7,T4,4311,Philadelphia
2021,7,12,1436,Philadelphia
2021,7,T3,4316,Philadelphia
2021,7,14,3092,Philadelphia
2021,7,G1,5233,Philadelphia
2021,7,16,3647,Philadelphia
2021,7,17,4804,Philadelphia
2021,7,18,6130,Philadelphia
2021,7,19,581,Philadelphia
2021,7,20,2133,Philadelphia
2021,7,21,5782,Philadelphia
2021,7,22,2181,Philadelphia
2021,7,23,8591,Philadelphia
2021,7,24,1013,Philadelphia
2021,7,25,2198,Philadelphia
2021,7,26,4738,Philadelphia
2021,7,27,1726,Philadelphia
2021,7,28,572,Philadelphia
2021,7,29,1866,Philadelphia
2021,7,30,646,Philadelphia
2021,7,31,2449,Philadelphia
2021,7,32,2057,Philadelphia
2021,7,33,6008,Philadelphia
2021,7,T2,4263,Philadelphia
2021,7,35,72,Philadelphia
2021,7,T5,4386,Philadelphia
2021,7,37,1704,Philadelphia
2021,7,38,1481,Philadelphia
2021,7,39,878,Philadelphia
2021,7,40,4256,Philadelphia
2021,7,42,5708,Philadelphia
2021,7,43,1119,Philadelphia
2021,7,44,1749,Philadelphia
2021,7,45,3264,Philadelphia
2021,7,46,2488,Philadelphia
2021,7,47,9909,Philadelphia
2021,7,48,4041,Philadelphia
2021,7,49,1596,Philadelphia
2021,7,50,1110,Philadelphia
2021,7,52,6690,Philadelphia
2021,7,53,1175,Philadelphia
2021,7,54,3275,Philadelphia
2021,7,55,2569,Philadelphia
2021,7,56,5267,Philadelphia
2021,7,57,4454,Philadelphia
2021,7,58,3548,Philadelphia
2021,7,59,2017,Philadelphia
2021,7,60,4994,Philadelphia
2021,7,61,2180,Philadelphia
2021,7,62,66,Philadelphia
2021,7,64,2873,Philadelphia
2021,7,65,3862,Philadelphia
2021,7,66,4735,Philadelphia
2021,7,67,1333,Philadelphia
2021,7,68,1291,Philadelphia
2021,7,70,2820,Philadelphia
2021,7,73,883,Philadelphia
2021,7,75,1826,Philadelphia
2021,7,77,386,Philadelphia
2021,7,78,64,Philadelphia
2021,7,79,2430,Philadelphia
2021,7,80,88,Philadelphia
2021,7,84,1308,Philadelphia
2021,7,88,570,Philadelphia
2021,7,89,830,Philadelphia
2021,7,90,229,Philadelphia
2021,7,92,135,Philadelphia
2021,7,93,648,Philadelphia
2021,7,94,165,Philadelphia
2021,7,95,243,Philadelphia
2021,7,96,695,Philadelphia
2021,7,97,386,Philadelphia
2021,7,98,413,Philadelphia
2021,7,99,696,Philadelphia
2021,7,D1,1315,Philadelphia
2021,7,D2,1332,Philadelphia
2021,7,103,466,Philadelphia
2021,7,104,1738,Philadelphia
2021,7,105,693,Philadelphia
2021,7,106,599,Philadelphia
2021,7,107,523,Philadelphia
2021,7,108,3061,Philadelphia
2021,7,109,2627,Philadelphia
2021,7,110,1157,Philadelphia
2021,7,111,696,Philadelphia
2021,7,112,276,Philadelphia
2021,7,113,3920,Philadelphia
2021,7,114,1013,Philadelphia
2021,7,115,497,Philadelphia
2021,7,117,1074,Philadelphia
2021,7,118,173,Philadelphia
2021,7,119,409,Philadelphia
2021,7,120,136,Philadelphia
2021,7,123,508,Philadelphia
2021,7,124,905,Philadelphia
2021,7,125,997,Philadelphia
2021,7,126,289,Philadelphia
2021,7,127,175,Philadelphia
2021,7,128,214,Philadelphia
2021,7,129,506,Philadelphia
2021,7,130,317,Philadelphia
2021,7,131,351,Philadelphia
2021,7,132,211,Philadelphia
2021,7,133,40,Philadelphia
2021,7,139,231,Philadelphia
2021,7,150,35,Philadelphia
2021,7,201,39,Philadelphia
2021,7,204,106,Philadelphia
2021,7,206,47,Philadelphia
2021,7,310,205,Philadelphia
2021,7,311,100,Philadelphia
2021,7,47M,590,Philadelphia
2021,7,BLVDDIR,1767,Philadelphia
2021,7,B1 OWL,1041,Philadelphia
2021,7,63,7258,Philadelphia
2021,7,71,2283,Philadelphia
2021,7,41,1244,Philadelphia
2021,7,K,4196,Philadelphia
2021,7,51,2963,Philadelphia
2021,7,LUCYGO,540,Philadelphia
2021,7,LUCYGR,364,Philadelphia
2021,7,L1 OWL,978,Philadelphia
2021,7,82,4296,Philadelphia
2021,7,81,2453,Philadelphia
2021,8,1,1430,Philadelphia
2021,8,2,2490,Philadelphia
2021,8,3,4262,Philadelphia
2021,8,4,3389,Philadelphia
2021,8,5,1381,Philadelphia
2021,8,6,2868,Philadelphia
2021,8,7,2769,Philadelphia
2021,8,8,698,Philadelphia
2021,8,9,2143,Philadelphia
2021,8,T1,3455,Philadelphia
2021,8,T4,4720,Philadelphia
2021,8,12,1381,Philadelphia
2021,8,T3,5120,Philadelphia
2021,8,14,3158,Philadelphia
2021,8,G1,4790,Philadelphia
2021,8,16,3970,Philadelphia
2021,8,17,5214,Philadelphia
2021,8,18,6335,Philadelphia
2021,8,19,565,Philadelphia
2021,8,20,2164,Philadelphia
2021,8,21,6087,Philadelphia
2021,8,22,2345,Philadelphia
2021,8,23,8801,Philadelphia
2021,8,24,995,Philadelphia
2021,8,25,2208,Philadelphia
2021,8,26,4772,Philadelphia
2021,8,27,1778,Philadelphia
2021,8,28,593,Philadelphia
2021,8,29,1896,Philadelphia
2021,8,30,670,Philadelphia
2021,8,31,2512,Philadelphia
2021,8,32,2096,Philadelphia
2021,8,33,6013,Philadelphia
2021,8,T2,4487,Philadelphia
2021,8,35,67,Philadelphia
2021,8,T5,5560,Philadelphia
2021,8,37,1692,Philadelphia
2021,8,38,1526,Philadelphia
2021,8,39,913,Philadelphia
2021,8,40,4264,Philadelphia
2021,8,42,5713,Philadelphia
2021,8,43,1178,Philadelphia
2021,8,44,1820,Philadelphia
2021,8,45,3179,Philadelphia
2021,8,46,2571,Philadelphia
2021,8,47,10022,Philadelphia
2021,8,48,4078,Philadelphia
2021,8,49,1731,Philadelphia
2021,8,50,1121,Philadelphia
2021,8,52,6812,Philadelphia
2021,8,53,1249,Philadelphia
2021,8,54,3415,Philadelphia
2021,8,55,2667,Philadelphia
2021,8,56,4973,Philadelphia
2021,8,57,4669,Philadelphia
2021,8,58,3512,Philadelphia
2021,8,59,2058,Philadelphia
2021,8,60,5044,Philadelphia
2021,8,61,2163,Philadelphia
2021,8,62,56,Philadelphia
2021,8,64,2820,Philadelphia
2021,8,65,4045,Philadelphia
2021,8,66,4773,Philadelphia
2021,8,67,1300,Philadelphia
2021,8,68,1340,Philadelphia
2021,8,70,2869,Philadelphia
2021,8,73,935,Philadelphia
2021,8,75,1438,Philadelphia
2021,8,77,382,Philadelphia
2021,8,78,67,Philadelphia
2021,8,79,2505,Philadelphia
2021,8,80,81,Philadelphia
2021,8,84,1302,Philadelphia
2021,8,88,555,Philadelphia
2021,8,89,864,Philadelphia
2021,8,90,241,Philadelphia
2021,8,92,99,Philadelphia
2021,8,93,724,Philadelphia
2021,8,94,172,Philadelphia
2021,8,95,261,Philadelphia
2021,8,96,653,Philadelphia
2021,8,97,349,Philadelphia
2021,8,98,473,Philadelphia
2021,8,99,757,Philadelphia
2021,8,D1,1386,Philadelphia
2021,8,D2,1404,Philadelphia
2021,8,103,494,Philadelphia
2021,8,104,1797,Philadelphia
2021,8,105,707,Philadelphia
2021,8,106,661,Philadelphia
2021,8,107,555,Philadelphia
2021,8,108,3016,Philadelphia
2021,8,109,2755,Philadelphia
2021,8,110,1195,Philadelphia
2021,8,111,737,Philadelphia
2021,8,112,255,Philadelphia
2021,8,113,4022,Philadelphia
2021,8,114,1043,Philadelphia
2021,8,115,508,Philadelphia
2021,8,117,1121,Philadelphia
2021,8,118,185,Philadelphia
2021,8,119,401,Philadelphia
2021,8,120,135,Philadelphia
2021,8,123,547,Philadelphia
2021,8,124,941,Philadelphia
2021,8,125,1012,Philadelphia
2021,8,126,295,Philadelphia
2021,8,127,187,Philadelphia
2021,8,128,234,Philadelphia
2021,8,129,521,Philadelphia
2021,8,130,322,Philadelphia
2021,8,131,367,Philadelphia
2021,8,132,232,Philadelphia
2021,8,133,38,Philadelphia
2021,8,135,368,Philadelphia
2021,8,139,241,Philadelphia
2021,8,150,31,Philadelphia
2021,8,201,31,Philadelphia
2021,8,204,108,Philadelphia
2021,8,206,56,Philadelphia
2021,8,310,218,Philadelphia
2021,8,311,106,Philadelphia
2021,8,47M,674,Philadelphia
2021,8,BLVDDIR,1840,Philadelphia
2021,8,B1 OWL,1048,Philadelphia
2021,8,63,7433,Philadelphia
2021,8,71,2304,Philadelphia
2021,8,41,1217,Philadelphia
2021,8,K,4156,Philadelphia
2021,8,51,2913,Philadelphia
2021,8,LUCYGO,563,Philadelphia
2021,8,LUCYGR,387,Philadelphia
2021,8,L1 OWL,1267,Philadelphia
2021,8,82,4359,Philadelphia
2021,8,81,2361,Philadelphia
2021,9,2,3273,Philadelphia
2021,9,3,5320,Philadelphia
2021,9,4,4037,Philadelphia
2021,9,5,1812,Philadelphia
2021,9,6,3589,Philadelphia
2021,9,7,2921,Philadelphia
2021,9,8,1112,Philadelphia
2021,9,9,2760,Philadelphia
2021,9,T1,4794,Philadelphia
2021,9,T4,5995,Philadelphia
2021,9,12,1521,Philadelphia
2021,9,T3,6169,Philadelphia
2021,9,14,3597,Philadelphia
2021,9,G1,5301,Philadelphia
2021,9,16,4700,Philadelphia
2021,9,17,5609,Philadelphia
2021,9,18,8050,Philadelphia
2021,9,19,755,Philadelphia
2021,9,20,2611,Philadelphia
2021,9,21,6827,Philadelphia
2021,9,22,2592,Philadelphia
2021,9,23,10138,Philadelphia
2021,9,24,1248,Philadelphia
2021,9,25,2770,Philadelphia
2021,9,26,6436,Philadelphia
2021,9,27,2340,Philadelphia
2021,9,28,1029,Philadelphia
2021,9,29,2660,Philadelphia
2021,9,30,786,Philadelphia
2021,9,31,2965,Philadelphia
2021,9,32,3008,Philadelphia
2021,9,33,6848,Philadelphia
2021,9,T2,5547,Philadelphia
2021,9,35,85,Philadelphia
2021,9,T5,6167,Philadelphia
2021,9,37,2051,Philadelphia
2021,9,38,1623,Philadelphia
2021,9,39,1327,Philadelphia
2021,9,40,5108,Philadelphia
2021,9,42,6187,Philadelphia
2021,9,43,1652,Philadelphia
2021,9,44,1916,Philadelphia
2021,9,45,4045,Philadelphia
2021,9,46,3321,Philadelphia
2021,9,47,12022,Philadelphia
2021,9,48,4395,Philadelphia
2021,9,49,1968,Philadelphia
2021,9,50,1226,Philadelphia
2021,9,52,8478,Philadelphia
2021,9,53,1727,Philadelphia
2021,9,54,4539,Philadelphia
2021,9,55,2845,Philadelphia
2021,9,56,6994,Philadelphia
2021,9,57,5909,Philadelphia
2021,9,58,4862,Philadelphia
2021,9,59,2798,Philadelphia
2021,9,60,6210,Philadelphia
2021,9,61,2421,Philadelphia
2021,9,62,66,Philadelphia
2021,9,64,3879,Philadelphia
2021,9,65,4933,Philadelphia
2021,9,66,6178,Philadelphia
2021,9,67,2690,Philadelphia
2021,9,68,1409,Philadelphia
2021,9,70,4845,Philadelphia
2021,9,73,1433,Philadelphia
2021,9,75,1859,Philadelphia
2021,9,77,529,Philadelphia
2021,9,78,48,Philadelphia
2021,9,79,3394,Philadelphia
2021,9,80,138,Philadelphia
2021,9,84,2205,Philadelphia
2021,9,88,1066,Philadelphia
2021,9,89,1038,Philadelphia
2021,9,90,256,Philadelphia
2021,9,92,122,Philadelphia
2021,9,93,680,Philadelphia
2021,9,94,206,Philadelphia
2021,9,95,238,Philadelphia
2021,9,96,729,Philadelphia
2021,9,97,410,Philadelphia
2021,9,98,500,Philadelphia
2021,9,99,697,Philadelphia
2021,9,D1,1923,Philadelphia
2021,9,D2,1948,Philadelphia
2021,9,103,618,Philadelphia
2021,9,104,1871,Philadelphia
2021,9,105,778,Philadelphia
2021,9,106,736,Philadelphia
2021,9,107,579,Philadelphia
2021,9,108,3363,Philadelphia
2021,9,109,2807,Philadelphia
2021,9,110,1312,Philadelphia
2021,9,111,788,Philadelphia
2021,9,112,503,Philadelphia
2021,9,113,4273,Philadelphia
2021,9,114,1143,Philadelphia
2021,9,115,620,Philadelphia
2021,9,117,1224,Philadelphia
2021,9,118,205,Philadelphia
2021,9,119,417,Philadelphia
2021,9,120,234,Philadelphia
2021,9,123,492,Philadelphia
2021,9,124,884,Philadelphia
2021,9,125,926,Philadelphia
2021,9,126,338,Philadelphia
2021,9,127,154,Philadelphia
2021,9,128,234,Philadelphia
2021,9,129,536,Philadelphia
2021,9,130,335,Philadelphia
2021,9,131,372,Philadelphia
2021,9,132,234,Philadelphia
2021,9,133,42,Philadelphia
2021,9,135,432,Philadelphia
2021,9,139,262,Philadelphia
2021,9,150,27,Philadelphia
2021,9,201,34,Philadelphia
2021,9,204,119,Philadelphia
2021,9,206,61,Philadelphia
2021,9,310,216,Philadelphia
2021,9,311,110,Philadelphia
2021,9,47M,739,Philadelphia
2021,9,BLVDDIR,1973,Philadelphia
2021,9,B1 OWL,1079,Philadelphia
2021,9,63,9852,Philadelphia
2021,9,71,2946,Philadelphia
2021,9,41,1720,Philadelphia
2021,9,K,5295,Philadelphia
2021,9,51,3969,Philadelphia
2021,9,LUCYGO,691,Philadelphia
2021,9,LUCYGR,426,Philadelphia
2021,9,L1 OWL,1192,Philadelphia
2021,9,82,5783,Philadelphia
2021,9,81,3200,Philadelphia
2021,10,1,1945,Philadelphia
2021,10,2,3462,Philadelphia
2021,10,3,5489,Philadelphia
2021,10,4,4064,Philadelphia
2021,10,5,1938,Philadelphia
2021,10,6,3596,Philadelphia
2021,10,7,3144,Philadelphia
2021,10,8,1156,Philadelphia
2021,10,9,2988,Philadelphia
2021,10,T1,4690,Philadelphia
2021,10,T4,5467,Philadelphia
2021,10,12,1476,Philadelphia
2021,10,T3,5950,Philadelphia
2021,10,14,3661,Philadelphia
2021,10,G1,5596,Philadelphia
2021,10,16,4545,Philadelphia
2021,10,17,5532,Philadelphia
2021,10,18,8513,Philadelphia
2021,10,19,861,Philadelphia
2021,10,20,2846,Philadelphia
2021,10,21,6793,Philadelphia
2021,10,22,2812,Philadelphia
2021,10,23,10698,Philadelphia
2021,10,24,1351,Philadelphia
2021,10,25,2966,Philadelphia
2021,10,26,6678,Philadelphia
2021,10,27,2583,Philadelphia
2021,10,28,1159,Philadelphia
2021,10,29,2622,Philadelphia
2021,10,30,822,Philadelphia
2021,10,31,3060,Philadelphia
2021,10,32,3312,Philadelphia
2021,10,33,7063,Philadelphia
2021,10,T2,5418,Philadelphia
2021,10,35,81,Philadelphia
2021,10,T5,6129,Philadelphia
2021,10,37,2079,Philadelphia
2021,10,38,1700,Philadelphia
2021,10,39,1295,Philadelphia
2021,10,40,5258,Philadelphia
2021,10,42,6436,Philadelphia
2021,10,43,1680,Philadelphia
2021,10,44,2099,Philadelphia
2021,10,45,4165,Philadelphia
2021,10,46,3573,Philadelphia
2021,10,47,12407,Philadelphia
2021,10,48,4562,Philadelphia
2021,10,49,2093,Philadelphia
2021,10,50,1280,Philadelphia
2021,10,52,9026,Philadelphia
2021,10,53,1711,Philadelphia
2021,10,54,4187,Philadelphia
2021,10,55,2873,Philadelphia
2021,10,56,6965,Philadelphia
2021,10,57,6161,Philadelphia
2021,10,58,5149,Philadelphia
2021,10,59,3091,Philadelphia
2021,10,60,6316,Philadelphia
2021,10,61,2499,Philadelphia
2021,10,62,75,Philadelphia
2021,10,64,4130,Philadelphia
2021,10,65,5336,Philadelphia
2021,10,66,6531,Philadelphia
2021,10,67,3100,Philadelphia
2021,10,68,1445,Philadelphia
2021,10,70,5032,Philadelphia
2021,10,73,1599,Philadelphia
2021,10,75,1858,Philadelphia
2021,10,77,576,Philadelphia
2021,10,78,47,Philadelphia
2021,10,79,3609,Philadelphia
2021,10,80,138,Philadelphia
2021,10,84,2252,Philadelphia
2021,10,88,1193,Philadelphia
2021,10,89,1085,Philadelphia
2021,10,90,241,Philadelphia
2021,10,92,115,Philadelphia
2021,10,93,719,Philadelphia
2021,10,94,192,Philadelphia
2021,10,95,245,Philadelphia
2021,10,96,705,Philadelphia
2021,10,97,425,Philadelphia
2021,10,98,509,Philadelphia
2021,10,99,744,Philadelphia
2021,10,D1,1881,Philadelphia
2021,10,D2,1906,Philadelphia
2021,10,103,595,Philadelphia
2021,10,104,1930,Philadelphia
2021,10,105,794,Philadelphia
2021,10,106,739,Philadelphia
2021,10,107,595,Philadelphia
2021,10,108,3161,Philadelphia
2021,10,109,2776,Philadelphia
2021,10,110,1382,Philadelphia
2021,10,111,855,Philadelphia
2021,10,112,483,Philadelphia
2021,10,113,4198,Philadelphia
2021,10,114,1198,Philadelphia
2021,10,115,653,Philadelphia
2021,10,117,1282,Philadelphia
2021,10,118,227,Philadelphia
2021,10,119,435,Philadelphia
2021,10,120,238,Philadelphia
2021,10,123,501,Philadelphia
2021,10,124,995,Philadelphia
2021,10,125,989,Philadelphia
2021,10,126,338,Philadelphia
2021,10,127,164,Philadelphia
2021,10,128,238,Philadelphia
2021,10,129,529,Philadelphia
2021,10,130,376,Philadelphia
2021,10,131,400,Philadelphia
2021,10,132,238,Philadelphia
2021,10,133,46,Philadelphia
2021,10,135,455,Philadelphia
2021,10,139,264,Philadelphia
2021,10,150,28,Philadelphia
